ID,NAME,PARENT_ID,LOGIN,Назначение,Форма собственности,Год постройки,Год реконструкции,Серия проекта,Количество этажей,Количество подъездов,Количество квартир,Общая площадь,Общая площадь жилых помещений,Общая площадь нежилых помещений,Строительный объем,Износ объекта (по БТИ),Класс энергоэффективности,Материал стен,Признак аварийности здания,Количество пассажирских лифтов,Количество грузопассажирских лифтов,Очередность уборки кровли,Материал кровли,UNOM,Вид социального объекта,Тип жилищного фонда,Статус МКД,Статус управления МКД,Количество грузовых лифтов,Причина Изменения Статуса МКД,Категория МКД
137680088,"Дом по адресу Курганская ул., д.1, с.3",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,2,0,,0,0,0,,,,2048929,,0,0,,,2403399,,,68481453,,0,,
137680089,"Дом по адресу Черкизовская М. ул., д.10",,Tanya_3764,,,1970,,2048912,2,0,,682,0,682,,,,2048928,,0,0,,,2403400,,,68481453,,0,,
137680090,"Дом по адресу Открытое шоссе, д.14Г, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,1998,,2048798,1,0,,39,0,39,,,,2048941,,0,0,,,2403401,,,68481453,,0,,
137680091,"Дом по адресу Богородский Вал ул., д.3А, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,1998,,2048798,1,0,,15,0,15,,,,2048941,,0,0,,,2403402,,,68481453,,0,,
137680092,"Дом по адресу Байкальская ул., д.7, с.13",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403403,,,68481453,,0,,
137680093,"Дом по адресу Байкальская ул., д.7, с.17",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403404,,,68481453,,0,,
137680094,"Дом по адресу Бирюсинка ул., д.1/18, с.19",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403405,,,68481453,,0,,
137680095,"Дом по адресу Иртышский 1-й пр., д.10, с.6",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2403406,,,68481453,,0,,
137680096,"Дом по адресу Чусовская ул., д.11, к.6, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2403407,,,68481453,,0,,
137680097,"Дом по адресу Алтайская ул., д.34, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2403408,,,68481453,,0,,
137680098,"Дом по адресу Парковая 16-я ул., д.39, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403409,,,68481453,,0,,
137680099,"Дом по адресу Гражданская 4-я ул., д.41А, с.4",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,38,0,38,,,,2048928,,0,0,,,2403410,,,68481453,,0,,
137680100,"Дом по адресу Маленковская ул., д.32, с.9",,adm20180821,Нет техпаспорта МосгорБТИ,,1960,,2048912,1,0,,28,0,28,,,,2048928,,0,0,,,2403411,,,68481453,,0,,
137680101,"Дом по адресу Маленковская ул., д.32, с.16",,Tanya_3764,,,1967,,2048912,1,0,,64,0,64,,,,2048928,,0,0,,,2403412,,,68481453,,0,,
137680102,"Дом по адресу МКАД 102 км, д.2, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,1999,,2048798,1,0,,156,0,156,,,,2048928,,0,0,,,2403413,,,68481453,,0,,
137680103,"Дом по адресу Парковая 15-я ул., д.41, к.2, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,2003,,2048912,1,0,,19,0,19,,,,2048929,,0,0,,,2403414,,,68481453,,0,,
137680104,"Дом по адресу Байкальская ул., д.37А",,Tanya_3764,,,1842,,2048798,1,0,,429,0,429,,,,2048928,,0,0,,,2403415,,,68481453,,0,,
137680105,"Дом по адресу Матросская Тишина ул., д.15/17, с.17",,adm20180821,Нет техпаспорта МосгорБТИ,,1958,,2048798,1,0,,386,0,386,,,,2048935,,0,0,,,2403416,,,68481453,,0,,
137680106,"Дом по адресу Уссурийская ул., д.1, к.6, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,1981,,2048912,1,0,,153,0,153,,,,2048929,,0,0,,,2403418,,,68481453,,0,,
137680107,"Дом по адресу Открытое шоссе, д.23, к.1, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,2004,,2048798,1,0,,14,0,14,,,,2048929,,0,0,,,2403419,,,68481453,,0,,
137680108,"Дом по адресу Открытое шоссе, д.23, к.4, с.1",,Tanya_3764,,,2004,,2048798,1,0,,176,0,176,,,,2048929,,0,0,,,2403420,,,68481453,,0,,
137680109,"Дом по адресу Открытое шоссе, д.23, к.4, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,2004,,2048798,1,0,,24,0,24,,,,2048929,,0,0,,,2403421,,,68481453,,0,,
137680110,"Дом по адресу Монтажная ул., д.3А, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,1998,,2048798,1,0,,34,0,34,,,,2048941,,0,0,,,2403422,,,68481453,,0,,
137680111,"Дом по адресу Черное Озеро ул., д.12, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2403423,,,68481453,,0,,
137680112,"Дом по адресу Черное Озеро ул., д.1А, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,2,0,,0,0,0,,,,2048928,,0,0,,,2403424,,,68481453,,0,,
137680113,"Дом по адресу Михельсона ул., д.25, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048935,,0,0,,,2403425,,,68481453,,0,,
137680114,"Дом по адресу Каскадная ул., д.20, к.2, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,2,0,,0,0,0,,,,2048928,,0,0,,,2403426,,,68481453,,0,,
137680115,"Дом по адресу Каскадная ул., д.20, к.1, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2403427,,,68481453,,0,,
137680116,"Дом по адресу Косинская Б. ул., д.16, к.2, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403428,,,68481453,,0,,
137680117,"Дом по адресу Красковский 2-й пр., д.4А, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403429,,,68481453,,0,,
137680118,"Дом по адресу Краснобогатырская ул., д.13А, с.1",,Tanya_3764,,,1972,,2048912,1,0,,109,0,109,,,,2048928,,0,0,,,2403430,,,68481453,,0,,
137680119,"Дом по адресу Новокосинская ул., д.14, к.7, с.1",,Tanya_3764,,,2004,,2048798,1,0,,220,0,220,,,,2048929,,0,0,,,2403431,,,68481453,,0,,
137680120,"Дом по адресу Новокосинская ул., д.14, к.7, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,2004,,2048798,1,0,,23,0,23,,,,2048929,,0,0,,,2403432,,,68481453,,0,,
137680121,"Дом по адресу Байкальская ул., д.9Б",,Tanya_3764,,,2004,,2048798,1,0,,386,0,386,,,,2048930,,0,0,,,2403433,,,68481453,,0,,
137680122,"Дом по адресу Остроумовская Б. ул., д.1, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,41,0,41,,,,2048930,,0,0,,,2403434,,,68481453,,0,,
137680123,"Дом по адресу Сокольническая 4-я ул., д.2, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,1979,,2048912,1,0,,17,0,17,,,,2048930,,0,0,,,2403435,,,68481453,,0,,
137680124,"Дом по адресу Новокосинская ул., д.13, к.2, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,18,0,18,,,,2048930,,0,0,,,2403436,,,68481453,,0,,
137680125,"Дом по адресу Салтыковская ул., д.11Б, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,2000,,2048912,1,0,,41,0,41,,,,2048930,,0,0,,,2403437,,,68481453,,0,,
137680126,"Дом по адресу Новокосинская ул., д.17, к.1, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,1996,,2048912,1,0,,18,0,18,,,,2048930,,0,0,,,2403438,,,68481453,,0,,
137680127,"Дом по адресу Новокосинская ул., д.11, к.1, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,1997,,2048912,1,0,,32,0,32,,,,2048930,,0,0,,,2403439,,,68481453,,0,,
137680128,"Дом по адресу Суздальская ул., д.8, к.2, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,1998,,2048912,1,0,,38,0,38,,,,2048930,,0,0,,,2403440,,,68481453,,0,,
137680129,"Дом по адресу Матросская Тишина ул., д.1А, с.66",,adm20180821,Нет техпаспорта МосгорБТИ,,1987,,2048798,1,0,,286,0,286,,,,2048935,,0,0,,,2403441,,,68481453,,0,,
137680130,"Дом по адресу Матросская Тишина ул., д.1А, с.67",,adm20180821,Нет техпаспорта МосгорБТИ,,1987,,2048798,1,0,,286,0,286,,,,2048935,,0,0,,,2403442,,,68481453,,0,,
137680131,"Дом по адресу Матросская Тишина ул., д.1А, с.68",,adm20180821,Нет техпаспорта МосгорБТИ,,1987,,2048798,1,0,,286,0,286,,,,2048935,,0,0,,,2403443,,,68481453,,0,,
137680132,"Дом по адресу Матросская Тишина ул., д.1А, с.69",,adm20180821,Нет техпаспорта МосгорБТИ,,1987,,2048798,1,0,,286,0,286,,,,2048935,,0,0,,,2403444,,,68481453,,0,,
137680133,"Дом по адресу Матросская Тишина ул., д.1А, с.70",,adm20180821,Нет техпаспорта МосгорБТИ,,1987,,2048798,1,0,,286,0,286,,,,2048935,,0,0,,,2403445,,,68481453,,0,,
137680134,"Дом по адресу Матросская Тишина ул., д.1А, с.71",,adm20180821,Нет техпаспорта МосгорБТИ,,1987,,2048798,1,0,,649,0,649,,,,2048935,,0,0,,,2403446,,,68481453,,0,,
137680135,"Дом по адресу Амурская ул., д.2А, с.11",,Tanya_3764,,,2004,,2048798,1,0,,1986,0,1986,,,,2048941,,0,0,,,2403447,,,68481453,,0,,
137680136,"Дом по адресу Пермская ул., д.3, с.5",,Tanya_3764,,,2004,,2048798,2,0,,586,0,586,,,,2048928,,0,0,,,2403448,,,68481453,,0,,
137680137,"Дом по адресу Пермская ул., д.3, с.17",,Tanya_3764,,,2004,,2048798,1,0,,64,0,64,,,,2048928,,0,0,,,2403449,,,68481453,,0,,
137680138,"Дом по адресу Сокольническая 1-я ул., д.4, с.1",,Tanya_3764,,,1974,,2048912,1,0,,134,0,134,,,,2048928,,0,0,,,2403450,,,68481453,,0,,
137680139,"Дом по адресу Бойцовая ул., д.22А, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,1962,,2048912,1,0,,99,0,99,,,,2048930,,0,0,,,2403451,,,68481453,,0,,
137680140,"Дом по адресу Щелковское шоссе, д.77",,Tanya_3764,,,1982,,2048798,20,0,,28723,0,28723,,,,2048929,,6,2,,,2403452,,,68481453,,0,,
137680141,"Дом по адресу Шумкина ул., д.18, с.7",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,600,0,600,,,,2048935,,0,0,,,2403453,,,68481453,,0,,
137680142,"Дом по адресу Шумкина ул., д.18, с.8",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,1312,0,1312,,,,2048935,,0,0,,,2403454,,,68481453,,0,,
137680143,"Дом по адресу Шумкина ул., д.18, с.9",,adm20180821,Нет техпаспорта МосгорБТИ,,1959,,2048912,1,0,,1488,0,1488,,,,2048935,,0,0,,,2403455,,,68481453,,0,,
137680144,"Дом по адресу Шумкина ул., д.18, с.10",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,12,0,12,,,,2048928,,0,0,,,2403456,,,68481453,,0,,
137680145,"Дом по адресу Малое кольцо МЖД, 8-й км, д.8, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403457,,,68481453,,0,,
137680146,"Дом по адресу Малое кольцо МЖД, 9-й км, д.4, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403458,,,68481453,,0,,
137680147,"Дом по адресу Малое кольцо МЖД, 9-й км, д.8, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403459,,,68481453,,0,,
137680148,"Дом по адресу Оренбургская ул., д.20А, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403460,,,68481453,,0,,
137680149,"Дом по адресу Муромская ул., д.3А, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2403461,,,68481453,,0,,
137680150,"Дом по адресу Косинская Б. ул., д.139А, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,2,0,,0,0,0,,,,2048928,,0,0,,,2403462,,,68481453,,0,,
137680151,"Дом по адресу Лыткаринская ул., д.14А, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048935,,0,0,,,2403463,,,68481453,,0,,
137680152,"Дом по адресу Салтыковская ул., д.6Б, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403464,,,68481453,,0,,
137680153,"Дом по адресу Оранжерейная ул., д.21, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403465,,,68481453,,0,,
137680154,"Дом по адресу Розы Люксембург ул., д.23А, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,2,0,,0,0,0,,,,2048928,,0,0,,,2403466,,,68481453,,0,,
137680155,"Дом по адресу Новокосинская ул., д.40, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2403467,,,68481453,,0,,
137680156,"Дом по адресу Суздальская ул., д.38, к.1, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,1987,,2048912,1,0,,147,0,147,,,,2048930,,0,0,,,2403468,,,68481453,,0,,
137680157,"Дом по адресу Новокосинская ул., д.10, к.1, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,1997,,2048798,1,0,,149,0,149,,,,2048929,,0,0,,,2403469,,,68481453,,0,,
137680158,"Дом по адресу Салтыковская ул., д.23, к.2, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2403470,,,68481453,,0,,
137680159,"Дом по адресу Салтыковская ул., д.6, с.16",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403472,,,68481453,,0,,
137680160,"Дом по адресу Салтыковская ул., д.6, с.17",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,2,0,,0,0,0,,,,2048928,,0,0,,,2403473,,,68481453,,0,,
137680161,"Дом по адресу Салтыковская ул., д.6, с.15",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403474,,,68481453,,0,,
137680162,"Дом по адресу Маленковская ул., д.42, с.3",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,83,0,83,,,,2048935,,0,0,,,2403475,,,68481453,,0,,
137680163,"Дом по адресу Черкизовская Б. ул., д.11, с.7",,adm20180821,Нет техпаспорта МосгорБТИ,,1999,,2048912,1,0,,114,0,114,,,,2048935,,0,0,,,2403476,,,68481453,,0,,
137680164,"Дом по адресу Полевой 2-й пер., д.4, с.3",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2403477,,,68481453,,0,,
137680165,"Дом по адресу Русаковская ул., д.28, с.3",,adm20180821,Нет техпаспорта МосгорБТИ,,1991,,2048912,1,0,,154,0,154,,,,2048933,,0,0,,,2403478,,,68481453,,0,,
137680166,"Дом по адресу Олений Вал ул., д.24, к.3, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2403479,,,68481453,,0,,
137680167,"Дом по адресу Краснобогатырская ул., д.21А, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,41,0,41,,,,2048929,,0,0,,,2403480,,,68481453,,0,,
137680168,"Дом по адресу Лучевой 5-й просек, д.12А, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403481,,,68481453,,0,,
137680169,"Дом по адресу Короленко ул., д.6Б, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,24,0,24,,,,2048928,,0,0,,,2403482,,,68481453,,0,,
137680170,"Дом по адресу Байкальская ул., д.35, к.4, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2403483,,,68481453,,0,,
137680171,"Дом по адресу Уссурийская ул., д.11, к.1, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2403484,,,68481453,,0,,
137680172,"Дом по адресу Красноярская ул., д.13, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403485,,,68481453,,0,,
137680173,"Дом по адресу Лосиноостровская ул., д.45, с.14",,adm20180821,Нет техпаспорта МосгорБТИ,,1974,,2048912,1,0,,63,0,63,,,,2048929,,0,0,,,2403486,,,68481453,,0,,
137680174,"Дом по адресу Лосиноостровская ул., д.45, с.15",,adm20180821,Нет техпаспорта МосгорБТИ,,1974,,2048912,1,0,,65,0,65,,,,2048929,,0,0,,,2403487,,,68481453,,0,,
137680175,"Дом по адресу Лосиноостровская ул., д.45, с.16",,adm20180821,Нет техпаспорта МосгорБТИ,,1974,,2048912,1,0,,63,0,63,,,,2048929,,0,0,,,2403488,,,68481453,,0,,
137680176,"Дом по адресу Лосиноостровская ул., д.45, с.17",,adm20180821,Нет техпаспорта МосгорБТИ,,1974,,2048912,1,0,,60,0,60,,,,2048929,,0,0,,,2403489,,,68481453,,0,,
137680177,"Дом по адресу Хабаровская ул., д.8, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2403490,,,68481453,,0,,
137680178,"Дом по адресу Лосиноостровская ул., д.45, с.25",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,165,0,165,,,,2048935,,0,0,,,2403491,,,68481453,,0,,
137680179,"Дом по адресу Лосиноостровская ул., д.45, с.26",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,188,0,188,,,,2048935,,0,0,,,2403492,,,68481453,,0,,
137680180,"Дом по адресу Байкальская ул., д.35, к.4, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403493,,,68481453,,0,,
137680181,"Дом по адресу Лосиноостровская ул., д.45, с.30",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,50,0,50,,,,2048929,,0,0,,,2403494,,,68481453,,0,,
137680182,"Дом по адресу Лосиноостровская ул., д.45, с.31",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,291,0,291,,,,2048935,,0,0,,,2403495,,,68481453,,0,,
137680183,"Дом по адресу Сахалинская ул., д.6, к.2, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2403496,,,68481453,,0,,
137680184,"Дом по адресу Бойцовая ул., д.22, к.6, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,83,0,83,,,,2048930,,0,0,,,2403497,,,68481453,,0,,
137680185,"Дом по адресу Журавлева пл., д.1, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403498,,,68481453,,0,,
137680186,"Дом по адресу Черкизовская Б. ул., д.32, к.2, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403499,,,68481453,,0,,
137680187,"Дом по адресу Потешная ул., д.5, с.4",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403500,,,68481453,,0,,
137680188,"Дом по адресу Богородский Вал ул., д.6, к.2, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,1974,,2048912,1,0,,50,0,50,,,,2048928,,0,0,,,2403501,,,68481453,,0,,
137680189,"Дом по адресу Рокоссовского Маршала бульв., д.23, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403502,,,68481453,,0,,
137680190,"Дом по адресу Щелковское шоссе, д.91А, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,2004,,2048798,2,0,,1072,0,1072,,,,2048941,,0,0,,,2403503,,,68481453,,0,,
137680191,"Дом по адресу Байкальская ул., д.1/3, с.14",,adm20180821,Нет техпаспорта МосгорБТИ,,1992,,2048912,2,0,,878,0,878,,,,2048935,,0,0,,,2403504,,,68481453,,0,,
137680192,"Дом по адресу Красноярская ул., д.3, к.2, с.1",,Tanya_3764,,,1993,,2048912,1,0,,196,0,196,,,,2048929,,0,0,,,2403505,,,68481453,,0,,
137680193,"Дом по адресу Прогонная 2-я ул., д.7, с.2",,Tanya_3764,,,1995,,2048912,1,0,,112,0,112,,,,2048928,,0,0,,,2403506,,,68481453,,0,,
137680194,"Дом по адресу Камчатская ул., д.7, с.1",,Tanya_3764,,,1995,,2048912,1,0,,276,0,276,,,,2048929,,0,0,,,2403507,,,68481453,,0,,
137680195,"Дом по адресу Уссурийская ул., д.8, с.1",,Tanya_3764,,,1977,,2048912,1,0,,201,0,201,,,,2048930,,0,0,,,2403508,,,68481453,,0,,
137680196,"Дом по адресу Алтайская ул., д.33/7, с.1",,Tanya_3764,,,1995,,2048912,1,0,,275,0,275,,,,2048929,,0,0,,,2403509,,,68481453,,0,,
137680197,"Дом по адресу Халтуринская ул., д.20, с.1",,Tanya_3764,,,1996,,2048912,1,0,,274,0,274,,,,2048929,,0,0,,,2403510,,,68481453,,0,,
137680198,"Дом по адресу Амурская ул., д.46, с.1",,Tanya_3764,,,1967,,2048798,1,0,,153,0,153,,,,2048928,,0,0,,,2403511,,,68481453,,0,,
137680199,"Дом по адресу Краснобогатырская ул., д.79А, с.1",,Tanya_3764,,,1992,,2048798,1,0,,275,0,275,,,,2048929,,0,0,,,2403512,,,68481453,,0,,
137680200,"Дом по адресу Ивантеевская ул., д.2, с.1",,Tanya_3764,,,1976,,2048798,1,0,,79,0,79,,,,2048928,,0,0,,,2403513,,,68481453,,0,,
137680201,"Дом по адресу Щелковское шоссе, д.25/15, с.1",,Tanya_3764,,,1994,,2048798,1,0,,220,0,220,,,,2048930,,0,0,,,2403514,,,68481453,,0,,
137680202,"Дом по адресу Щелковское шоссе, д.97А, с.1",,Tanya_3764,,,1996,,2048798,1,0,,275,0,275,,,,2048930,,0,0,,,2403515,,,68481453,,0,,
137680203,"Дом по адресу Девятая Рота ул., д.27, с.1",,Tanya_3764,,,1967,,2048798,1,0,,161,0,161,,,,2048928,,0,0,,,2403516,,,68481453,,0,,
137680204,"Дом по адресу Щелковское шоссе, д.85, к.3, с.1",,Tanya_3764,,,1970,,2048912,1,0,,246,0,246,,,,2048929,,0,0,,,2403517,,,68481453,,0,,
137680205,"Дом по адресу Байкальская ул., д.12, к.2, с.4",,Tanya_3764,,,1995,,2048912,1,0,,275,0,275,,,,2048929,,0,0,,,2403518,,,68481453,,0,,
137680206,"Дом по адресу Черкизовская Б. ул., д.24, к.3, с.1",,Tanya_3764,,,1995,,2048912,1,0,,275,0,275,,,,2048929,,0,0,,,2403520,,,68481453,,0,,
137680207,"Дом по адресу Парковая 13-я ул., д.34, к.1, с.1",,adm_20200623,Нет техпаспорта МосгорБТИ,,1970,,2048912,0,0,,62,0,62,,,,2048929,,0,0,,,2403521,,,68481453,,0,,
137680208,"Дом по адресу Открытое шоссе, д.18Б, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,30,0,30,,,,2048929,,0,0,,,2403522,,,68481453,,0,,
137680209,"Дом по адресу Открытое шоссе, д.18Б, с.3",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,41,0,41,,,,2048928,,0,0,,,2403523,,,68481453,,0,,
137680210,"Дом по адресу Открытое шоссе, д.18Б, с.4",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,46,0,46,,,,2048928,,0,0,,,2403524,,,68481453,,0,,
137680211,"Дом по адресу Иркутская ул., д.3, с.24",,adm20180821,Нет техпаспорта МосгорБТИ,,2002,,2048912,1,0,,165,0,165,,,,2048935,,0,0,,,2403525,,,68481453,,0,,
137680212,"Дом по адресу Амурская ул., д.62А, с.1",,Tanya_3764,,,1970,,2048912,1,0,,52,0,52,,,,2048930,,0,0,,,2403526,,,68481453,,0,,
137680213,"Дом по адресу Рыбинская 1-я ул., д.3, с.2",,Tanya_3764,,,1990,,2048912,1,0,,294,0,294,,,,2048930,,0,0,,,2403527,,,68481453,,0,,
137680214,"Дом по адресу Парковая 13-я ул., д.42, с.1",,Tanya_3764,,,2004,,2048798,1,0,,221,0,221,,,,2048929,,0,0,,,2403528,,,68481453,,0,,
137680215,"Дом по адресу Парковая 13-я ул., д.42, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,2004,,2048798,1,0,,21,0,21,,,,2048929,,0,0,,,2403529,,,68481453,,0,,
137680216,"Дом по адресу Щелковское шоссе, д.82, к.1, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,2004,,2048798,1,0,,21,0,21,,,,2048929,,0,0,,,2403530,,,68481453,,0,,
137680217,"Дом по адресу Щелковское шоссе, д.82, к.1, с.1",,Tanya_3764,,,2004,,2048798,1,0,,221,0,221,,,,2048929,,0,0,,,2403531,,,68481453,,0,,
137680218,"Дом по адресу Парковая 15-я ул., д.49, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,2004,,2048798,1,0,,19,0,19,,,,2048929,,0,0,,,2403532,,,68481453,,0,,
137680219,"Дом по адресу Монтажная ул., д.9, с.7",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,1360,0,1360,,,,2048935,,0,0,,,2403533,,,68481453,,0,,
137680220,"Дом по адресу Краснобогатырская ул., д.2, с.87",,adm20180821,Нет техпаспорта МосгорБТИ,,1970,,2048912,1,0,,63,0,63,,,,2048928,,0,0,,,2403534,,,68481453,,0,,
137680221,"Дом по адресу Краснобогатырская ул., д.2, с.86",,Tanya_3764,,,1970,,2048912,1,0,,142,0,142,,,,2048928,,0,0,,,2403535,,,68481453,,0,,
137680222,"Дом по адресу Оленья Б. ул., д.15, с.1",,Tanya_3764,,,1917,,2048798,4,0,,1267,0,1267,,,,2048928,,0,0,,,2403536,,,68481453,,0,,
137680223,"Дом по адресу Электрозаводская ул., д.21",,Tanya_3764,,,1914,,2048798,6,0,,164299,0,164299,,,,2048928,,4,3,,,2403537,,,68481453,,0,,
